time,City,Confirmed,Death,Recovered,Incidence
5755,20201222T00:00:00Z,강원,999,13,709,64.85
5756,20201222T00:00:00Z,충북,834,15,441,52.14
5757,20201222T00:00:00Z,충남,1305,19,974,61.49
5758,20201222T00:00:00Z,전북,692,7,452,38.08
5759,20201222T00:00:00Z,전남,513,5,425,27.51
5760,20201222T00:00:00Z,경북,2094,61,1721,78.65
5761,20201222T00:00:00Z,경남,1095,3,768,32.58
5762,20201222T00:00:00Z,제주,271,0,103,40.40
5763,20201222T00:00:00Z,검역,2361,1,1658,-
5764,20201222T00:00:00Z,합계,51458,722,35928,99.25
5765,20201222T00:00:00Z,서울,15356,144,8562,157.76
5766,20201222T00:00:00Z,부산,1539,28,1039,45.11
5767,20201222T00:00:00Z,대구,7557,200,7098,310.16
5768,20201222T00:00:00Z,인천,2381,19,1617,80.54
5769,20201222T00:00:00Z,광주,905,3,755,62.13
5770,20201222T00:00:00Z,대전,708,6,577,48.03
5771,20201222T00:00:00Z,울산,568,17,299,49.52
5772,20201222T00:00:00Z,세종,130,0,122,37.98
5773,20201222T00:00:00Z,경기,12150,181,8608,91.71
5774,20201222T00:00:00Z,강원,999,13,709,64.85
5775,20201222T00:00:00Z,충북,834,15,441,52.14
5776,20201222T00:00:00Z,충남,1305,19,974,61.49
5777,20201222T00:00:00Z,전북,692,7,452,38.08
5778,20201222T00:00:00Z,전남,513,5,425,27.51
5779,20201222T00:00:00Z,경북,2094,61,1721,78.65
5780,20201222T00:00:00Z,경남,1095,3,768,32.58
5781,20201222T00:00:00Z,제주,271,0,103,40.40
5782,20201222T00:00:00Z,검역,2361,1,1658,-
5783,20201223T00:00:00Z,합계,52550,722,35928,101.35
5784,20201223T00:00:00Z,서울,15732,144,8562,161.63
5785,20201223T00:00:00Z,부산,1571,28,1039,46.05
5786,20201223T00:00:00Z,대구,7581,200,7098,311.14
5787,20201223T00:00:00Z,인천,2430,19,1617,82.20
5788,20201223T00:00:00Z,광주,941,3,755,64.60
5789,20201223T00:00:00Z,대전,743,6,577,50.40
5790,20201223T00:00:00Z,울산,586,17,299,51.09
5791,20201223T00:00:00Z,세종,131,0,122,38.27
5792,20201223T00:00:00Z,경기,12460,181,8608,94.04
5793,20201223T00:00:00Z,강원,1012,13,709,65.69
5794,20201223T00:00:00Z,충북,892,15,441,55.77
5795,20201223T00:00:00Z,충남,1316,19,974,62.00
5796,20201223T00:00:00Z,전북,713,7,452,39.23
5797,20201223T00:00:00Z,전남,525,5,425,28.15
5798,20201223T00:00:00Z,경북,2119,61,1721,79.59
5799,20201223T00:00:00Z,경남,1124,3,768,33.44
5800,20201223T00:00:00Z,제주,304,0,103,45.32
5801,20201223T00:00:00Z,검역,2370,1,1658,-
5802,20201223T00:00:00Z,합계,52548,739,36726,101.35
5803,20201223T00:00:00Z,서울,15731,145,8864,161.63
5804,20201223T00:00:00Z,부산,1571,28,1082,46.05
5805,20201223T00:00:00Z,대구,7581,200,7122,311.14
5806,20201223T00:00:00Z,인천,2430,20,1665,82.20
5807,20201223T00:00:00Z,광주,941,4,771,64.60
5808,20201223T00:00:00Z,대전,743,6,599,50.40
5809,20201223T00:00:00Z,울산,586,20,333,51.09
5810,20201223T00:00:00Z,세종,131,0,123,38.27
5811,20201223T00:00:00Z,경기,12459,191,8786,94.04
5812,20201223T00:00:00Z,강원,1012,13,720,65.69
5813,20201223T00:00:00Z,충북,892,15,463,55.77
5814,20201223T00:00:00Z,충남,1316,20,991,62.00
5815,20201223T00:00:00Z,전북,713,7,467,39.23
5816,20201223T00:00:00Z,전남,525,5,445,28.15
5817,20201223T00:00:00Z,경북,2119,61,1734,79.59
5818,20201223T00:00:00Z,경남,1124,3,796,33.44
5819,20201223T00:00:00Z,제주,304,0,105,45.32
5820,20201223T00:00:00Z,검역,2370,1,1660,-
5821,20201224T00:00:00Z,합계,53533,756,37425,103.25
5822,20201224T00:00:00Z,서울,16050,147,9171,164.89
5823,20201224T00:00:00Z,부산,1615,29,1092,47.34
5824,20201224T00:00:00Z,대구,7607,200,7134,312.21
5825,20201224T00:00:00Z,인천,2483,21,1703,84.00
5826,20201224T00:00:00Z,광주,956,4,784,65.63
5827,20201224T00:00:00Z,대전,754,6,604,51.15
5828,20201224T00:00:00Z,울산,595,22,343,51.87
5829,20201224T00:00:00Z,세종,133,0,123,38.85
5830,20201224T00:00:00Z,경기,12744,201,8982,96.18
5831,20201224T00:00:00Z,강원,1033,13,735,67.05
5832,20201224T00:00:00Z,충북,939,15,484,58.71
5833,20201224T00:00:00Z,충남,1347,21,1007,63.46
5834,20201224T00:00:00Z,전북,725,7,483,39.89
5835,20201224T00:00:00Z,전남,527,5,450,28.26
5836,20201224T00:00:00Z,경북,2169,61,1742,81.46
5837,20201224T00:00:00Z,경남,1145,3,811,34.06
5838,20201224T00:00:00Z,제주,330,0,116,49.20
5839,20201224T00:00:00Z,검역,2381,1,1661,-
5840,20201225T00:00:00Z,합계,54770,773,38048,105.64
5841,20201225T00:00:00Z,서울,16602,148,9320,170.57
5842,20201225T00:00:00Z,부산,1637,31,1143,47.98
5843,20201225T00:00:00Z,대구,7630,201,7155,313.16
5844,20201225T00:00:00Z,인천,2538,21,1726,85.86
5845,20201225T00:00:00Z,광주,992,4,795,68.10
5846,20201225T00:00:00Z,대전,767,6,622,52.03
5847,20201225T00:00:00Z,울산,607,24,366,52.92
5848,20201225T00:00:00Z,세종,134,0,124,39.14
5849,20201225T00:00:00Z,경기,13003,207,9192,98.14
5850,20201225T00:00:00Z,강원,1047,13,754,67.96
5851,20201225T00:00:00Z,충북,981,18,516,61.34
5852,20201225T00:00:00Z,충남,1427,22,1015,67.23
5853,20201225T00:00:00Z,전북,739,8,495,40.66
5854,20201225T00:00:00Z,전남,532,5,454,28.53
5855,20201225T00:00:00Z,경북,2236,61,1758,83.98
5856,20201225T00:00:00Z,경남,1160,3,834,34.51
5857,20201225T00:00:00Z,제주,350,0,118,52.18
5858,20201225T00:00:00Z,검역,2387,1,1661,-
5859,20201226T00:00:00Z,합계,55902,793,38532,107.82
5860,20201226T00:00:00Z,서울,17068,155,9480,175.35
5861,20201226T00:00:00Z,부산,1664,34,1167,48.77
5862,20201226T00:00:00Z,대구,7643,201,7169,313.69
5863,20201226T00:00:00Z,인천,2593,23,1750,87.72
5864,20201226T00:00:00Z,광주,1020,5,802,70.02
5865,20201226T00:00:00Z,대전,778,6,625,52.78
5866,20201226T00:00:00Z,울산,615,24,375,53.62
5867,20201226T00:00:00Z,세종,135,0,125,39.44
5868,20201226T00:00:00Z,경기,13259,212,9350,100.07
5869,20201226T00:00:00Z,강원,1083,13,766,70.30
5870,20201226T00:00:00Z,충북,1019,19,521,63.71
5871,20201226T00:00:00Z,충남,1488,22,1021,70.11
5872,20201226T00:00:00Z,전북,776,8,515,42.70
5873,20201226T00:00:00Z,전남,538,5,455,28.85
5874,20201226T00:00:00Z,경북,2270,61,1762,85.26
5875,20201226T00:00:00Z,경남,1182,4,847,35.16
5876,20201226T00:00:00Z,제주,374,0,126,55.76
5877,20201226T00:00:00Z,검역,2397,1,1676,-
5878,20201227T00:00:00Z,합계,56872,808,39040,109.69
5879,20201227T00:00:00Z,서울,17430,157,9589,179.07
5880,20201227T00:00:00Z,부산,1704,38,1206,49.94
5881,20201227T00:00:00Z,대구,7664,201,7184,314.55
5882,20201227T00:00:00Z,인천,2654,24,1802,89.78
5883,20201227T00:00:00Z,광주,1037,5,803,71.19
5884,20201227T00:00:00Z,대전,786,6,646,53.32
5885,20201227T00:00:00Z,울산,616,25,375,53.70
5886,20201227T00:00:00Z,세종,141,0,125,41.19
5887,20201227T00:00:00Z,경기,13500,217,9463,101.88
5888,20201227T00:00:00Z,강원,1106,13,774,71.79
5889,20201227T00:00:00Z,충북,1043,20,544,65.21
5890,20201227T00:00:00Z,충남,1546,22,1057,72.84
5891,20201227T00:00:00Z,전북,784,8,530,43.14
5892,20201227T00:00:00Z,전남,543,5,456,29.12
5893,20201227T00:00:00Z,경북,2304,61,1790,86.53
5894,20201227T00:00:00Z,경남,1226,4,869,36.47
5895,20201227T00:00:00Z,제주,381,0,148,56.80
5896,20201227T00:00:00Z,검역,2407,2,1679,-
5897,20201228T00:00:00Z,합계,57679,819,39268,111.25
5898,20201228T00:00:00Z,서울,17730,159,9611,182.16
5899,20201228T00:00:00Z,부산,1738,40,1238,50.94
5900,20201228T00:00:00Z,대구,7688,201,7191,315.54
5901,20201228T00:00:00Z,인천,2700,24,1831,91.34
5902,20201228T00:00:00Z,광주,1049,6,810,72.01
5903,20201228T00:00:00Z,대전,789,7,651,53.52
5904,20201228T00:00:00Z,울산,618,26,380,53.88
5905,20201228T00:00:00Z,세종,143,0,126,41.77
5906,20201228T00:00:00Z,경기,13693,221,9463,103.34
5907,20201228T00:00:00Z,강원,1133,13,781,73.55
5908,20201228T00:00:00Z,충북,1074,20,548,67.15
5909,20201228T00:00:00Z,충남,1581,22,1109,74.49
5910,20201228T00:00:00Z,전북,785,8,540,43.20
5911,20201228T00:00:00Z,전남,550,5,460,29.50
5912,20201228T00:00:00Z,경북,2350,61,1800,88.26
5913,20201228T00:00:00Z,경남,1251,4,892,37.22
5914,20201228T00:00:00Z,제주,392,0,158,58.44
5915,20201228T00:00:00Z,검역,2415,2,1679,-
5916,20201229T00:00:00Z,합계,58724,859,40703,113.26
5917,20201229T00:00:00Z,서울,18252,167,10010,187.53
5918,20201229T00:00:00Z,부산,1755,45,1261,51.44
5919,20201229T00:00:00Z,대구,7717,201,7203,316.73
5920,20201229T00:00:00Z,인천,2732,25,1935,92.42
5921,20201229T00:00:00Z,광주,1064,6,825,73.04
5922,20201229T00:00:00Z,대전,819,7,658,55.56
5923,20201229T00:00:00Z,울산,622,26,401,54.23
5924,20201229T00:00:00Z,세종,147,1,127,42.94
5925,20201229T00:00:00Z,경기,13949,242,10144,105.27
5926,20201229T00:00:00Z,강원,1154,13,808,74.91
5927,20201229T00:00:00Z,충북,1096,21,562,68.53
5928,20201229T00:00:00Z,충남,1608,22,1131,75.76
5929,20201229T00:00:00Z,전북,793,11,561,43.64
5930,20201229T00:00:00Z,전남,554,5,462,29.71
5931,20201229T00:00:00Z,경북,2378,61,1816,89.31
5932,20201229T00:00:00Z,경남,1267,4,940,37.69
5933,20201229T00:00:00Z,제주,397,0,179,59.19
5934,20201229T00:00:00Z,검역,2420,2,1680,-
5935,20201230T00:00:00Z,합계,59773,879,41435,115.29
5936,20201230T00:00:00Z,서울,18638,172,10125,191.48
5937,20201230T00:00:00Z,부산,1794,46,1300,52.58
5938,20201230T00:00:00Z,대구,7768,201,7236,318.82
5939,20201230T00:00:00Z,인천,2780,26,2039,94.04
5940,20201230T00:00:00Z,광주,1073,6,833,73.66
5941,20201230T00:00:00Z,대전,838,7,670,56.85
5942,20201230T00:00:00Z,울산,638,26,426,55.62
5943,20201230T00:00:00Z,세종,149,1,127,43.53
5944,20201230T00:00:00Z,경기,14226,253,10356,107.36
5945,20201230T00:00:00Z,강원,1171,13,831,76.01
5946,20201230T00:00:00Z,충북,1141,23,587,71.34
5947,20201230T00:00:00Z,충남,1635,22,1143,77.03
5948,20201230T00:00:00Z,전북,825,11,607,45.40
5949,20201230T00:00:00Z,전남,555,5,464,29.76
5950,20201230T00:00:00Z,경북,2401,61,1842,90.18
5951,20201230T00:00:00Z,경남,1303,4,977,38.76
5952,20201230T00:00:00Z,제주,407,0,192,60.68
5953,20201230T00:00:00Z,검역,2431,2,1680,-
5954,20201231T00:00:00Z,합계,60740,900,42271,117.15
5955,20201231T00:00:00Z,서울,19004,177,10441,195.24
5956,20201231T00:00:00Z,부산,1868,50,1343,54.75
5957,20201231T00:00:00Z,대구,7801,201,7276,320.17
5958,20201231T00:00:00Z,인천,2839,27,2082,96.04
5959,20201231T00:00:00Z,광주,1081,6,847,74.21
5960,20201231T00:00:00Z,대전,845,7,684,57.32
5961,20201231T00:00:00Z,울산,673,26,439,58.67
5962,20201231T00:00:00Z,세종,149,1,128,43.53
5963,20201231T00:00:00Z,경기,14451,263,10535,109.06
5964,20201231T00:00:00Z,강원,1207,13,873,78.35
5965,20201231T00:00:00Z,충북,1163,23,608,72.72
5966,20201231T00:00:00Z,충남,1653,23,1156,77.88
5967,20201231T00:00:00Z,전북,837,11,631,46.06
5968,20201231T00:00:00Z,전남,560,5,469,30.03
5969,20201231T00:00:00Z,경북,2424,61,1874,91.04
5970,20201231T00:00:00Z,경남,1325,4,1007,39.42
5971,20201231T00:00:00Z,제주,416,0,198,62.02
5972,20201231T00:00:00Z,검역,2444,2,1680,-
5973,20210101T00:00:00Z,합계,61769,917,42953,52.62
5974,20210101T00:00:00Z,서울,19362,182,10787,64.44
5975,20210101T00:00:00Z,부산,1925,50,1370,17.59
5976,20210101T00:00:00Z,대구,7844,201,7294,294.85
5977,20210101T00:00:00Z,인천,2904,29,2150,35.93
5978,20210101T00:00:00Z,광주,1098,6,864,35.42
5979,20210101T00:00:00Z,대전,856,7,689,30.12
5980,20210101T00:00:00Z,울산,716,26,457,14.38
5981,20210101T00:00:00Z,세종,150,1,129,23.95
5982,20210101T00:00:00Z,경기,14735,271,10535,42.62
5983,20210101T00:00:00Z,강원,1237,13,906,19.21
5984,20210101T00:00:00Z,충북,1185,24,629,12.19
5985,20210101T00:00:00Z,충남,1668,23,1180,29.92
5986,20210101T00:00:00Z,전북,845,11,644,9.19
5987,20210101T00:00:00Z,전남,566,5,475,10.19
5988,20210101T00:00:00Z,경북,2448,62,1904,59.76
5989,20210101T00:00:00Z,경남,1360,4,1041,10.20
5990,20210101T00:00:00Z,제주,421,0,219,8.95
5991,20210101T00:00:00Z,검역,2448,2,1680,-
5992,20210102T00:00:00Z,합계,62593,942,43578,120.73
5993,20210102T00:00:00Z,서울,19613,186,10852,201.51
5994,20210102T00:00:00Z,부산,1951,53,1399,57.18
5995,20210102T00:00:00Z,대구,7873,202,7311,323.13
5996,20210102T00:00:00Z,인천,2975,29,2174,100.64
5997,20210102T00:00:00Z,광주,1111,6,871,76.27
5998,20210102T00:00:00Z,대전,860,7,697,58.34
5999,20210102T00:00:00Z,울산,733,27,473,63.90
6000,20210102T00:00:00Z,세종,153,1,129,44.69
6001,20210102T00:00:00Z,경기,14962,281,10893,112.93
6002,20210102T00:00:00Z,강원,1268,13,917,82.31
6003,20210102T00:00:00Z,충북,1221,28,638,76.34
6004,20210102T00:00:00Z,충남,1675,24,1186,78.92
6005,20210102T00:00:00Z,전북,856,11,648,47.10
6006,20210102T00:00:00Z,전남,577,5,477,31.05
6007,20210102T00:00:00Z,경북,2468,62,1926,92.69
6008,20210102T00:00:00Z,경남,1397,5,1060,41.56
6009,20210102T00:00:00Z,제주,434,0,246,64.70
6010,20210102T00:00:00Z,검역,2462,2,1681,-
6011,20210103T00:00:00Z,합계,63244,962,44507,121.98
6012,20210103T00:00:00Z,서울,19809,189,11521,203.51
6013,20210103T00:00:00Z,부산,1970,57,1424,57.74
6014,20210103T00:00:00Z,대구,7895,202,7328,324.03
6015,20210103T00:00:00Z,인천,3023,30,2217,102.26
6016,20210103T00:00:00Z,광주,1137,7,884,78.05
6017,20210103T00:00:00Z,대전,868,7,714,58.88
6018,20210103T00:00:00Z,울산,740,29,490,64.51
6019,20210103T00:00:00Z,세종,154,1,131,44.99
6020,20210103T00:00:00Z,경기,15166,286,10893,114.46
6021,20210103T00:00:00Z,강원,1301,15,928,84.45
6022,20210103T00:00:00Z,충북,1248,28,655,78.03
6023,20210103T00:00:00Z,충남,1684,24,1190,79.34
6024,20210103T00:00:00Z,전북,861,13,654,47.38
6025,20210103T00:00:00Z,전남,589,5,483,31.59
6026,20210103T00:00:00Z,경북,2482,62,1959,93.22
6027,20210103T00:00:00Z,경남,1409,5,1079,41.92
6028,20210103T00:00:00Z,제주,438,0,276,65.30
6029,20210103T00:00:00Z,검역,2470,2,1681,-
6030,20210104T00:00:00Z,합계,64264,981,45240,123.95
6031,20210104T00:00:00Z,서울,20138,193,11721,206.89
6032,20210104T00:00:00Z,부산,2007,58,1447,58.82
6033,20210104T00:00:00Z,대구,7924,203,7359,325.22
6034,20210104T00:00:00Z,인천,3126,30,2249,105.75
6035,20210104T00:00:00Z,광주,1211,7,889,83.13
6036,20210104T00:00:00Z,대전,874,7,720,59.29
6037,20210104T00:00:00Z,울산,745,30,498,64.95
6038,20210104T00:00:00Z,세종,154,1,132,44.99
6039,20210104T00:00:00Z,경기,15434,292,11190,116.48
6040,20210104T00:00:00Z,강원,1329,17,938,86.27
6041,20210104T00:00:00Z,충북,1271,28,676,79.47
6042,20210104T00:00:00Z,충남,1707,25,1210,80.43
6043,20210104T00:00:00Z,전북,874,16,664,48.09
6044,20210104T00:00:00Z,전남,592,5,487,31.75
6045,20210104T00:00:00Z,경북,2507,62,2003,94.16
6046,20210104T00:00:00Z,경남,1442,5,1089,42.90
6047,20210104T00:00:00Z,제주,448,0,287,66.79
6048,20210104T00:00:00Z,검역,2481,2,1681,-
6049,20210105T00:00:00Z,합계,64979,1007,46172,125.33
6050,20210105T00:00:00Z,서울,20338,204,12095,208.95
6051,20210105T00:00:00Z,부산,2022,60,1455,59.26
6052,20210105T00:00:00Z,대구,7956,203,7392,326.54
6053,20210105T00:00:00Z,인천,3175,32,2294,107.4
6054,20210105T00:00:00Z,광주,1234,7,916,84.71
6055,20210105T00:00:00Z,대전,882,7,733,59.83
6056,20210105T00:00:00Z,울산,749,31,510,65.3
6057,20210105T00:00:00Z,세종,154,1,133,44.99
6058,20210105T00:00:00Z,경기,15663,295,11411,118.21
6059,20210105T00:00:00Z,강원,1356,17,964,88.02
6060,20210105T00:00:00Z,충북,1303,32,698,81.47
6061,20210105T00:00:00Z,충남,1725,25,1243,81.27
6062,20210105T00:00:00Z,전북,879,18,687,48.37
6063,20210105T00:00:00Z,전남,596,6,492,31.96
6064,20210105T00:00:00Z,경북,2531,62,2045,95.06
6065,20210105T00:00:00Z,경남,1463,5,1110,43.52
6066,20210105T00:00:00Z,제주,456,0,313,67.98
6067,20210105T00:00:00Z,검역,2497,2,1681,-
6068,20210106T00:00:00Z,합계,65818,1027,46995,126.95
6069,20210106T00:00:00Z,서울,20602,207,12429,211.66
6070,20210106T00:00:00Z,부산,2060,63,1496,60.38
6071,20210106T00:00:00Z,대구,7978,203,7422,327.44
6072,20210106T00:00:00Z,인천,3213,33,2308,108.69
6073,20210106T00:00:00Z,광주,1264,7,936,86.77
6074,20210106T00:00:00Z,대전,891,7,749,60.44
6075,20210106T00:00:00Z,울산,751,31,525,65.47
6076,20210106T00:00:00Z,세종,155,1,133,45.28
6077,20210106T00:00:00Z,경기,15947,304,11538,120.35
6078,20210106T00:00:00Z,강원,1372,17,1004,89.06
6079,20210106T00:00:00Z,충북,1324,33,723,82.78
6080,20210106T00:00:00Z,충남,1749,25,1287,82.4
6081,20210106T00:00:00Z,전북,901,21,702,49.58
6082,20210106T00:00:00Z,전남,597,6,500,32.02
6083,20210106T00:00:00Z,경북,2559,62,2083,96.11
6084,20210106T00:00:00Z,경남,1492,5,1143,44.39
6085,20210106T00:00:00Z,제주,461,0,336,68.73
6086,20210106T00:00:00Z,검역,2502,2,1681,-
6087,20210107T00:00:00Z,합계,66686,1046,47649,128.62
6088,20210107T00:00:00Z,서울,20899,213,12543,214.71
6089,20210107T00:00:00Z,부산,2083,64,1522,61.05
6090,20210107T00:00:00Z,대구,7987,203,7439,327.81
6091,20210107T00:00:00Z,인천,3254,34,2412,110.08
6092,20210107T00:00:00Z,광주,1292,8,959,88.69
6093,20210107T00:00:00Z,대전,900,7,753,61.05
6094,20210107T00:00:00Z,울산,760,32,532,66.26
6095,20210107T00:00:00Z,세종,158,1,136,46.15
6096,20210107T00:00:00Z,경기,16250,312,11695,122.64
6097,20210107T00:00:00Z,강원,1402,17,1031,91.01
6098,20210107T00:00:00Z,충북,1338,34,744,83.66
6099,20210107T00:00:00Z,충남,1769,25,1321,83.35
6100,20210107T00:00:00Z,전북,903,21,715,49.69
6101,20210107T00:00:00Z,전남,598,6,511,32.07
6102,20210107T00:00:00Z,경북,2595,62,2124,97.46
6103,20210107T00:00:00Z,경남,1512,5,1174,44.98
6104,20210107T00:00:00Z,제주,470,0,356,70.07
6105,20210107T00:00:00Z,검역,2516,2,1682,-
6106,20210108T00:00:00Z,합계,67358,1081,48369,129.92
6107,20210108T00:00:00Z,서울,21088,223,12805,216.65
6108,20210108T00:00:00Z,부산,2107,68,1557,61.76
6109,20210108T00:00:00Z,대구,8005,203,7469,328.55
6110,20210108T00:00:00Z,인천,3284,34,2475,111.09
6111,20210108T00:00:00Z,광주,1313,9,965,90.14
6112,20210108T00:00:00Z,대전,908,8,772,61.59
6113,20210108T00:00:00Z,울산,770,32,546,67.13
6114,20210108T00:00:00Z,세종,158,1,137,46.15
6115,20210108T00:00:00Z,경기,16508,326,11826,124.59
6116,20210108T00:00:00Z,강원,1413,18,1046,91.72
6117,20210108T00:00:00Z,충북,1348,35,767,84.28
6118,20210108T00:00:00Z,충남,1790,27,1349,84.34
6119,20210108T00:00:00Z,전북,911,22,724,50.13
6120,20210108T00:00:00Z,전남,598,6,514,32.07
6121,20210108T00:00:00Z,경북,2625,62,2170,98.59
6122,20210108T00:00:00Z,경남,1534,5,1199,45.64
6123,20210108T00:00:00Z,제주,476,0,366,70.97
6124,20210108T00:00:00Z,검역,2522,2,1682,-
6125,20210109T00:00:00Z,합계,67999,1100,49324,131.15
6126,20210109T00:00:00Z,서울,21276,223,13259,218.59
6127,20210109T00:00:00Z,부산,2124,71,1585,62.25
6128,20210109T00:00:00Z,대구,8018,203,7513,329.08
6129,20210109T00:00:00Z,인천,3333,36,2522,112.75
6130,20210109T00:00:00Z,광주,1319,9,1002,90.55
6131,20210109T00:00:00Z,대전,913,10,781,61.93
6132,20210109T00:00:00Z,울산,778,32,562,67.83
6133,20210109T00:00:00Z,세종,158,1,138,46.15
6134,20210109T00:00:00Z,경기,16719,335,11970,126.18
6135,20210109T00:00:00Z,강원,1419,18,1077,92.11
6136,20210109T00:00:00Z,충북,1378,36,795,86.16
6137,20210109T00:00:00Z,충남,1817,27,1375,85.61
6138,20210109T00:00:00Z,전북,925,24,750,50.9
6139,20210109T00:00:00Z,전남,603,6,516,32.34
6140,20210109T00:00:00Z,경북,2646,62,2194,99.38
6141,20210109T00:00:00Z,경남,1560,5,1219,46.41
6142,20210109T00:00:00Z,제주,481,0,384,71.71
6143,20210109T00:00:00Z,검역,2532,2,1682,-
6144,20210110T00:00:00Z,합계,68664,1125,50409,132.43
6145,20210110T00:00:00Z,서울,21463,230,13800,220.51
6146,20210110T00:00:00Z,부산,2158,74,1613,63.25
6147,20210110T00:00:00Z,대구,8052,203,7557,330.48
6148,20210110T00:00:00Z,인천,3366,36,2561,113.87
6149,20210110T00:00:00Z,광주,1340,10,1011,91.99
6150,20210110T00:00:00Z,대전,917,10,796,62.21
6151,20210110T00:00:00Z,울산,812,32,613,70.79
6152,20210110T00:00:00Z,세종,158,1,143,46.15
6153,20210110T00:00:00Z,경기,16912,345,12189,127.63
6154,20210110T00:00:00Z,강원,1439,20,1087,93.41
6155,20210110T00:00:00Z,충북,1387,36,812,86.72
6156,20210110T00:00:00Z,충남,1847,27,1385,87.02
6157,20210110T00:00:00Z,전북,931,26,760,51.23
6158,20210110T00:00:00Z,전남,607,6,519,32.55
6159,20210110T00:00:00Z,경북,2665,62,2238,100.09
6160,20210110T00:00:00Z,경남,1579,5,1248,46.98
6161,20210110T00:00:00Z,제주,485,0,395,72.31
6162,20210110T00:00:00Z,검역,2546,2,1682,-
6163,20210111T00:00:00Z,합계,69114,1140,52552,133.3
6164,20210111T00:00:00Z,서울,21604,239,15534,221.95
6165,20210111T00:00:00Z,부산,2177,74,1659,63.81
6166,20210111T00:00:00Z,대구,8063,203,7590,330.93
6167,20210111T00:00:00Z,인천,3388,37,2589,114.61
6168,20210111T00:00:00Z,광주,1364,10,1028,93.64
6169,20210111T00:00:00Z,대전,918,10,798,62.27
6170,20210111T00:00:00Z,울산,826,32,653,72.01
6171,20210111T00:00:00Z,세종,158,1,144,46.15
6172,20210111T00:00:00Z,경기,17058,349,12348,128.74
6173,20210111T00:00:00Z,강원,1450,20,1105,94.12
6174,20210111T00:00:00Z,충북,1397,36,824,87.35
6175,20210111T00:00:00Z,충남,1858,27,1392,87.54
6176,20210111T00:00:00Z,전북,938,26,762,51.61
6177,20210111T00:00:00Z,전남,610,6,526,32.71
6178,20210111T00:00:00Z,경북,2669,62,2259,100.24
6179,20210111T00:00:00Z,경남,1592,6,1260,47.36
6180,20210111T00:00:00Z,제주,487,0,399,72.61
6181,20210111T00:00:00Z,검역,2557,2,1682,-
6182,20210112T00:00:00Z,합계,69651,1165,53569,134.34
6183,20210112T00:00:00Z,서울,21771,248,15938,223.67
6184,20210112T00:00:00Z,부산,2198,77,1682,64.42
6185,20210112T00:00:00Z,대구,8081,203,7622,331.67
6186,20210112T00:00:00Z,인천,3409,38,2626,115.32
6187,20210112T00:00:00Z,광주,1371,10,1049,94.12
6188,20210112T00:00:00Z,대전,925,10,811,62.75
6189,20210112T00:00:00Z,울산,833,33,670,72.62
6190,20210112T00:00:00Z,세종,159,1,147,46.45
